N,P,K,temperature,humidity,ph,rainfall,label,Pest,Pesticide,Active Ingredient,Usage Guidelines,Historical Temp (Avg Last 7 days),Historical Humidity (Avg Last 7 days),Historical Rainfall (Last 7 days),Atmospheric Pressure (hPa),Solar Radiation (UV Index),Wind Speed (km/h),Wind Direction (°),Cloud Cover (%),Evapotranspiration Rate (mm/day),Pest Occurrence (Count),Pest Life Cycle Stage,Neighboring Crop Infestation Risk (%),NDVI (Normalized Difference Vegetation Index),Chlorophyll Content (SPAD),Soil Microbial Activity (%),Soil Temp (°C),Soil pH Variability,Disease Symptoms Detected,Fertilizer Usage History
38,6,25,25.54963273,96.92786777,6.156259104,191.2996157,coconut,Nematodes,Thiamethoxam,Thiamethoxam 25% WG,Spray at 0.4 ml/L water,22.63,83.3,148.32,995.4,8.08,34.7,19.96,27.21,2.97,6.0,Egg,58.85,0.39,49.3,47.31,24.16,0.09,No,Excess
25,12,26,28.56973521,95.67906668,6.436314406,134.83703480000003,coconut,Nematodes,Dimethoate,Thiamethoxam 25% WG,Spray 2 ml/L water,28.04,92.86,177.1,1040.15,9.01,14.64,223.59,92.83,3.54,37.0,Egg,51.73,0.61,49.09,19.87,30.11,0.43,No,Excess
40,5,32,26.07010807,96.7036223,5.981169595,143.533473,coconut,Mango Hopper,Chlorantraniliprole,Spinosad 45% SC,Apply 0.2 gm/L water,31.14,60.6,150.47,982.3,6.43,22.92,281.42,8.96,2.26,15.0,Larva,88.06,0.31,25.79,24.69,19.03,-0.37,No,Excess
0,19,31,25.51791333,94.38420565,6.271952832999999,178.7297725,coconut,Mango Hopper,Thiamethoxam,Spinosad 45% SC,Spray at 0.4 ml/L water,34.15,91.1,0.42,980.4,1.84,13.43,191.81,47.26,1.83,13.0,Adult,57.31,0.69,37.66,64.54,32.46,-0.45,No,Deficient
26,9,32,25.9490364,94.73860514,6.470465614,144.15711090000005,coconut,Mango Hopper,Buprofezin,Carbofuran 3% GR,Apply 0.1 ml/L water,17.5,48.62,172.52,1010.8,6.86,10.28,325.47,33.09,1.11,24.0,Egg,47.38,0.46,20.28,51.19,28.76,0.17,Yes,Excess
35,30,34,28.2974764,95.41122824,6.141502001,182.4482352,coconut,Banana Weevil,Spinosad,Thiamethoxam 25% WG,Spray 0.3 ml/L water,34.23,80.05,121.97,985.98,9.41,38.49,218.71,78.51,3.98,38.0,Larva,24.87,0.66,44.89,35.63,31.42,-0.85,Yes,Optimal
19,30,30,29.56549169,91.40896307,5.826381164,224.83157290000003,coconut,Mango Hopper,Fenamiphos,Spinosad 45% SC,Spray 2 ml/L water,30.53,82.25,0.54,1005.36,8.34,21.35,287.05,95.77,3.04,8.0,Larva,67.95,0.64,20.44,19.32,24.38,-0.4,No,Deficient
31,13,33,29.69952329,95.21224392,6.342463714,148.30036919999995,coconut,Brown Planthopper,Malathion,Fenamiphos 10% GR,Spray 2 ml/L water,25.64,99.76,35.51,1030.69,5.19,11.17,308.06,38.84,1.27,11.0,Egg,12.21,0.16,51.51,63.94,11.3,0.22,Yes,Deficient
17,29,26,26.14162144,93.28415295,6.071897347,195.4115025,coconut,Banana Weevil,Carbofuran,Spinosad 45% SC,Spray 2 ml/L water,25.84,91.41,202.65,1038.19,8.24,35.21,347.41,33.76,0.84,26.0,Larva,24.44,0.49,49.66,50.8,29.28,0.02,No,Deficient
2,30,30,26.00175125,94.79998418,6.331051715,209.540094,coconut,Fruit Fly,Buprofezin,Malathion 50% EC,Apply 2 gm/plant base,29.55,50.41,290.6,1047.61,2.69,2.83,73.35,59.15,1.29,2.0,Larva,63.71,0.21,52.54,52.07,31.63,0.92,No,Optimal
30,13,25,27.15116142,91.48889469,6.413184638,164.9182225,coconut,Stem Borer,Dimethoate,Dimethoate 30% EC,Apply 2 gm/plant base,22.77,45.11,155.02,989.77,5.41,16.76,12.22,16.7,2.9,38.0,Egg,23.56,0.49,51.43,65.14,22.0,0.67,Yes,Deficient
8,15,33,28.97318719,98.09861043,5.50158009,213.9011021,coconut,Mango Hopper,Buprofezin,Spinosad 45% SC,Spray at 0.4 ml/L water,26.82,58.28,257.81,1041.88,7.14,31.46,276.57,46.94,4.05,21.0,Egg,46.66,0.55,33.42,52.67,21.23,-0.85,No,Deficient
18,12,35,26.13958446,96.38580769,6.338720873,131.3387935,coconut,Fall Armyworm,Buprofezin,Carbofuran 3% GR,Apply 2 gm/plant base,31.1,55.89,41.57,986.77,9.63,25.7,119.41,99.32,3.42,11.0,Adult,17.4,0.12,40.46,22.3,10.79,0.12,Yes,Optimal
8,28,30,25.51618488,94.33465411,6.015672239,135.1272491,coconut,Stem Borer,Chlorantraniliprole,Malathion 50% EC,Use 1 gm/plant base,18.32,59.75,217.13,1034.39,6.95,23.61,123.08,10.72,3.94,31.0,Larva,62.68,0.01,22.47,56.05,29.22,0.5,No,Excess
40,22,29,27.55821802,99.98187601,5.735364307,174.62564809999995,coconut,Banana Weevil,Carbofuran,Carbofuran 3% GR,Spray at 0.4 ml/L water,34.47,75.47,111.18,1041.93,8.12,33.91,265.19,8.18,4.8,10.0,Adult,28.56,0.36,33.62,40.56,11.93,-0.0,No,Excess
27,10,33,27.81132822,97.48410555,6.465906333,154.06212209999995,coconut,Fall Armyworm,Carbofuran,Carbofuran 3% GR,Spray 2 ml/L water,19.54,47.47,30.73,1016.05,10.07,16.7,217.36,2.47,3.56,8.0,Egg,83.48,0.94,43.43,69.05,10.97,0.04,No,Deficient
21,20,31,25.60033702,99.7240104,5.855457599,165.82487319999996,coconut,Fruit Fly,Spinosad,Malathion 50% EC,Apply 0.2 gm/L water,29.44,58.66,53.72,999.91,2.66,2.74,16.83,75.69,2.58,35.0,Egg,16.37,0.48,45.7,35.2,33.24,0.89,No,Excess
3,9,35,26.91641934,99.84671638,6.318552972999999,225.6323656,coconut,Fruit Fly,Carbofuran,Chlorantraniliprole 18.5% SC,Spray 1.5 ml/L water,28.36,46.56,208.01,1036.85,5.07,20.78,220.31,79.44,0.64,12.0,Egg,74.26,0.3,36.31,34.21,20.45,-0.68,Yes,Deficient
22,16,27,29.1797902,90.27214288,6.006784979,188.9252083,coconut,Stem Borer,Dimethoate,Chlorantraniliprole 18.5% SC,Spray 2 ml/L water,19.82,83.28,298.11,1017.3,8.51,0.66,151.34,30.68,1.07,43.0,Larva,78.23,0.68,32.52,78.79,22.74,0.27,Yes,Deficient
27,8,30,26.44600063,98.29937782,6.008386282999999,221.2258168,coconut,Corn Borer,Carbofuran,Spinosad 45% SC,Apply 2 gm/plant base,16.25,86.83,131.12,1008.82,8.21,19.34,240.81,65.03,3.76,10.0,Adult,54.96,0.55,38.01,52.39,16.76,0.25,No,Optimal
22,8,33,28.43572863,95.8840407,5.665785202,203.9283708,coconut,Corn Borer,Spinosad,Spinosad 45% SC,Apply 0.2 gm/L water,23.14,43.17,160.24,986.37,2.21,35.17,195.71,68.31,3.61,40.0,Egg,17.29,0.2,43.98,70.8,12.41,0.08,No,Excess
28,27,32,28.94099669,93.00109012,5.764615485,191.7723087,coconut,Corn Borer,Carbofuran,Thiamethoxam 25% WG,Use 1 gm/plant base,17.54,81.19,220.66,988.81,8.32,18.62,164.23,46.54,3.48,46.0,Adult,46.78,0.12,45.62,63.05,28.48,0.96,Yes,Excess
23,21,26,26.45488737,93.45042636,5.901495543999999,149.2220255,coconut,Nematodes,Dimethoate,Dimethoate 30% EC,Spray 2 ml/L water,18.35,69.13,288.91,998.17,3.12,14.76,49.87,40.18,4.34,17.0,Egg,90.98,0.04,30.34,78.96,27.41,-0.18,No,Deficient
37,5,34,25.79490531,93.84150618,5.779032666,152.42387119999995,coconut,Stem Borer,Dimethoate,Thiamethoxam 25% WG,Apply 0.1 ml/L water,16.94,50.63,113.36,1023.74,7.3,4.76,293.99,96.27,1.22,20.0,Egg,48.79,0.05,29.56,11.37,13.18,0.13,No,Deficient
19,26,29,26.93141945,98.80313612,5.67154928,166.5712879,coconut,Brown Planthopper,Chlorantraniliprole,Buprofezin 25% SC,Apply 0.2 gm/L water,25.73,53.66,43.61,1044.89,6.5,12.15,226.85,80.07,3.18,35.0,Larva,60.8,0.42,59.39,48.12,32.37,-0.03,Yes,Deficient
133,47,24,24.40228894,79.19732001,7.231324765,90.8022356,cotton,Brown Planthopper,Thiamethoxam,Fenamiphos 10% GR,Spray 2 ml/L water,28.72,76.72,273.3,1016.93,2.97,16.17,216.46,48.41,4.56,22.0,Egg,75.68,0.45,38.61,68.82,29.7,-0.59,No,Deficient
136,36,20,23.09595631,84.86275707,6.925412377000001,71.29581071,cotton,Corn Borer,Thiamethoxam,Malathion 50% EC,Spray 0.3 ml/L water,25.71,65.34,58.03,1012.97,6.07,1.38,35.65,26.06,3.85,44.0,Egg,24.15,0.61,32.77,53.53,32.95,-0.74,Yes,Optimal
104,47,18,23.9656349,76.97696717,7.633437412,90.75616738,cotton,Brown Planthopper,Buprofezin,Buprofezin 25% SC,Apply 0.2 gm/L water,25.46,95.01,110.15,1020.61,3.65,19.54,98.31,77.71,2.41,21.0,Larva,76.47,0.33,42.39,68.8,15.1,0.88,No,Excess
133,47,23,24.88738107,75.62137159,6.827354668,89.76050416,cotton,Brown Planthopper,Spinosad,Fenamiphos 10% GR,Use 1 gm/plant base,33.16,54.79,40.67,987.46,8.29,20.93,114.37,7.24,4.7,2.0,Egg,41.83,0.32,31.04,60.42,26.03,-0.88,Yes,Deficient
126,38,23,25.36243778,83.63276077,6.176716425,88.43618918,cotton,Brown Planthopper,Carbofuran,Carbofuran 3% GR,Apply 2 gm/plant base,21.65,93.06,269.63,980.84,8.54,7.84,234.33,11.0,2.23,44.0,Egg,69.72,0.72,29.73,48.92,12.74,-0.8,Yes,Excess
126,50,19,24.69457084,81.7358876,6.6287228360000015,78.58494391,cotton,Stem Borer,Thiamethoxam,Thiamethoxam 25% WG,Spray at 0.4 ml/L water,33.15,45.11,29.68,1045.43,4.0,1.96,194.52,36.87,0.91,11.0,Larva,13.18,0.29,49.8,66.71,34.95,0.23,No,Optimal
113,41,20,25.0017188,80.53965818,7.256877571,96.32600992,cotton,Corn Borer,Carbofuran,Carbofuran 3% GR,Spray at 0.4 ml/L water,24.51,90.54,113.29,1029.94,8.03,24.65,178.12,1.93,1.1,4.0,Adult,78.57,0.87,39.56,63.47,12.97,0.96,No,Deficient
121,45,22,22.45942937,81.30681027,6.443785385,64.23026638,cotton,Fall Armyworm,Buprofezin,Carbofuran 3% GR,Apply 2 gm/plant base,21.13,97.81,60.95,983.3,9.08,19.61,301.54,47.26,0.63,1.0,Egg,31.64,0.45,29.54,79.44,30.42,0.42,No,Optimal
121,47,16,23.60564038,79.29573149,7.7232401510000015,72.49800885,cotton,Fruit Fly,Malathion,Malathion 50% EC,Spray 0.3 ml/L water,20.65,45.53,263.76,1010.96,1.81,30.39,358.25,0.41,1.76,36.0,Egg,32.83,0.78,45.45,76.27,31.97,0.61,No,Optimal
129,60,22,24.58453146,79.12404171,5.947448589,71.94608134,cotton,Stem Borer,Thiamethoxam,Chlorantraniliprole 18.5% SC,Spray 0.3 ml/L water,21.12,70.88,93.81,1047.41,3.47,2.67,287.58,24.89,2.01,26.0,Adult,8.1,0.03,57.1,29.31,33.65,0.48,Yes,Optimal
107,45,25,23.0865933,83.55546146,7.2277455160000015,71.84080724,cotton,Corn Borer,Spinosad,Malathion 50% EC,Apply 0.1 ml/L water,26.74,73.62,78.65,1036.26,1.52,6.25,180.61,80.63,2.08,35.0,Larva,48.5,0.11,51.74,23.3,21.84,0.18,No,Optimal
122,59,18,23.5000992,83.63488952,6.219469084,79.81328183,cotton,Mango Hopper,Malathion,Buprofezin 25% SC,Apply 0.1 ml/L water,25.85,65.47,94.39,1029.69,5.97,30.48,157.92,57.35,1.02,34.0,Egg,28.27,0.07,29.95,56.11,14.66,0.59,Yes,Optimal
140,38,15,24.1472953,75.88298598,6.021439523,69.91563467,cotton,Brown Planthopper,Fenamiphos,Chlorantraniliprole 18.5% SC,Spray 1.5 ml/L water,24.44,60.85,92.74,1045.39,2.57,19.16,260.96,21.22,3.67,1.0,Larva,30.33,0.35,56.74,40.34,23.07,0.98,Yes,Deficient
102,49,21,24.69315538,84.84422454,6.253343655,89.799462,cotton,Brown Planthopper,Dimethoate,Fenamiphos 10% GR,Apply 0.2 gm/L water,21.19,72.53,96.18,1011.53,6.46,0.71,256.15,76.25,1.37,35.0,Adult,63.06,0.49,49.36,72.14,25.51,0.57,Yes,Deficient
111,40,25,24.48469200000001,84.44932014,6.187455798999999,90.94342484,cotton,Stem Borer,Chlorantraniliprole,Buprofezin 25% SC,Spray at 0.4 ml/L water,15.83,50.9,260.64,1015.74,5.15,2.23,103.59,85.18,1.72,36.0,Larva,68.65,0.28,21.97,45.18,11.77,-0.08,Yes,Deficient
131,35,18,24.49112609,82.24415809,7.0576933660000005,64.02949379,cotton,Fruit Fly,Chlorantraniliprole,Chlorantraniliprole 18.5% SC,Use 1 gm/plant base,31.7,99.78,181.18,1005.35,5.42,16.49,300.85,59.47,3.92,26.0,Adult,86.43,0.46,38.05,49.22,32.15,-0.37,No,Excess
135,43,16,23.47986888,81.73049149,6.720449769,86.76287924,cotton,Brown Planthopper,Spinosad,Thiamethoxam 25% WG,Spray at 0.4 ml/L water,26.73,82.98,169.05,1041.47,9.98,21.38,332.41,10.6,2.6,46.0,Adult,44.39,0.42,53.19,17.63,11.85,-0.35,Yes,Deficient
100,46,18,24.18586246,76.04203958,6.4316895060000006,69.08056728,cotton,Nematodes,Spinosad,Thiamethoxam 25% WG,Use 1 gm/plant base,28.92,73.02,3.42,1021.78,3.46,4.41,163.27,96.46,1.22,7.0,Larva,81.14,0.64,39.95,21.3,28.25,-0.14,Yes,Excess
123,39,24,25.00755095,78.17952126,7.453106264,86.06411872,cotton,Fall Armyworm,Fenamiphos,Carbofuran 3% GR,Spray 2 ml/L water,27.52,85.82,151.52,1029.39,9.32,31.91,262.49,20.97,3.58,5.0,Larva,62.1,0.44,40.71,38.88,19.37,0.45,Yes,Optimal
117,56,15,25.99237426,77.0543546,7.368258226,89.1188212,cotton,Fruit Fly,Chlorantraniliprole,Thiamethoxam 25% WG,Apply 0.1 ml/L water,21.46,77.0,232.2,1019.18,1.72,18.54,32.63,87.4,4.47,32.0,Larva,29.45,0.89,38.09,27.89,16.07,0.87,Yes,Excess
121,36,24,23.66457347,81.69105088,7.352401887,99.36898373,cotton,Mango Hopper,Thiamethoxam,Thiamethoxam 25% WG,Spray 2 ml/L water,32.05,54.89,290.14,1038.69,9.46,3.51,349.36,84.82,1.8,40.0,Egg,15.7,0.79,38.63,37.83,26.44,0.0,No,Optimal
101,58,18,25.66891439,81.38103349,6.652143699,78.59595817,cotton,Corn Borer,Spinosad,Chlorantraniliprole 18.5% SC,Use 1 gm/plant base,22.53,89.16,235.81,1007.73,8.62,23.21,269.97,52.93,2.6,41.0,Adult,51.66,0.39,42.69,65.58,21.3,-0.04,No,Optimal
107,42,24,22.04612876,84.62978302,6.144631795,86.00758678,cotton,Fall Armyworm,Fenamiphos,Buprofezin 25% SC,Apply 0.1 ml/L water,15.71,95.97,165.77,1032.32,8.63,36.65,77.77,38.58,3.29,28.0,Larva,71.46,0.21,40.24,33.4,29.99,-0.34,No,Optimal
100,41,22,22.4204752,84.55794703,7.318802162000001,93.46595573,cotton,Nematodes,Dimethoate,Chlorantraniliprole 18.5% SC,Apply 2 gm/plant base,28.26,70.46,247.59,992.68,6.93,24.06,62.63,72.6,0.73,7.0,Egg,32.55,0.09,20.12,22.1,21.44,-0.22,Yes,Optimal
125,39,21,25.03149561,82.21276599,7.954629324,95.0191318,cotton,Nematodes,Carbofuran,Malathion 50% EC,Spray at 0.4 ml/L water,17.58,48.44,123.11,1009.45,6.65,1.28,168.0,27.9,4.08,41.0,Egg,32.03,0.47,51.33,18.05,19.05,0.79,Yes,Deficient
105,60,23,23.53371386,77.21705554,6.207652157,87.54004943,cotton,Corn Borer,Fenamiphos,Dimethoate 30% EC,Apply 0.2 gm/L water,26.66,99.1,47.16,986.68,5.51,34.24,44.96,49.06,1.71,1.0,Egg,14.68,0.07,55.51,41.62,33.11,-0.2,Yes,Deficient
102,46,19,22.77076388,82.5993307,6.631005298,81.49543437,cotton,Stem Borer,Fenamiphos,Dimethoate 30% EC,Spray 2 ml/L water,34.31,94.41,91.22,1044.61,3.86,0.55,279.45,41.14,1.18,46.0,Egg,79.73,0.09,43.04,30.87,12.62,0.73,No,Optimal
131,49,22,25.49848236,79.9751579,7.306918817000001,67.05961949,cotton,Corn Borer,Fenamiphos,Spinosad 45% SC,Spray 2 ml/L water,24.88,89.0,134.12,983.5,10.62,20.8,45.74,85.7,2.29,33.0,Adult,21.29,0.78,45.08,54.29,34.2,0.42,Yes,Optimal
139,35,15,25.248679,83.4630147,5.898293044,86.55517751,cotton,Fruit Fly,Thiamethoxam,Fenamiphos 10% GR,Apply 0.2 gm/L water,28.88,66.15,166.68,983.9,4.29,34.91,179.75,96.7,3.67,43.0,Larva,25.01,0.51,32.57,67.91,23.76,0.78,No,Optimal
108,36,19,22.78249615,77.51235009,7.238566893,64.61444234,cotton,Brown Planthopper,Buprofezin,Thiamethoxam 25% WG,Spray 1.5 ml/L water,22.01,95.18,238.35,990.53,9.23,0.53,146.08,38.54,2.86,45.0,Egg,18.9,0.71,39.06,65.31,14.34,0.75,Yes,Optimal
118,45,23,23.37044424,77.43198948,7.977651226,71.67870701,cotton,Brown Planthopper,Chlorantraniliprole,Buprofezin 25% SC,Use 1 gm/plant base,32.09,47.84,261.47,995.91,1.74,26.45,354.67,38.64,1.77,15.0,Larva,26.36,0.47,44.94,49.8,25.92,0.62,No,Excess
107,51,22,24.86560781,78.22080815,5.983075895,79.56866268,cotton,Brown Planthopper,Dimethoate,Spinosad 45% SC,Apply 0.2 gm/L water,23.53,41.93,197.58,1003.71,10.97,29.26,304.05,86.66,0.59,39.0,Larva,59.31,0.03,20.35,70.6,12.9,0.03,No,Deficient
125,60,17,24.14386157,84.51591287,6.785723961,80.36146974,cotton,Fall Armyworm,Chlorantraniliprole,Dimethoate 30% EC,Spray 1.5 ml/L water,15.08,82.5,235.64,1039.03,1.2,17.49,55.26,96.26,1.03,18.0,Larva,23.33,0.84,28.22,21.91,23.71,-0.75,No,Excess
113,37,20,25.03300222,79.04368718,7.393441155,97.10087029,cotton,Nematodes,Thiamethoxam,Thiamethoxam 25% WG,Spray 1.5 ml/L water,21.96,96.65,20.91,1031.74,1.06,29.81,75.72,55.74,3.85,36.0,Adult,83.79,0.37,40.57,37.56,12.95,-0.12,Yes,Optimal
131,52,16,23.65724079,84.47601498,6.486068274,88.54479121,cotton,Fruit Fly,Malathion,Chlorantraniliprole 18.5% SC,Spray 1.5 ml/L water,33.97,68.96,278.89,1047.13,7.38,22.35,69.21,62.84,4.93,36.0,Egg,86.56,0.81,40.05,16.66,20.08,0.4,No,Optimal
115,48,16,25.54359718,84.09229796,7.175934962,88.94245493,cotton,Fall Armyworm,Thiamethoxam,Fenamiphos 10% GR,Spray 1.5 ml/L water,34.73,87.0,107.22,989.12,10.77,14.21,155.43,17.65,1.1,5.0,Adult,10.24,0.39,40.44,21.12,34.23,-0.08,Yes,Excess
113,38,25,22.00085141,79.47270984,7.388265887999999,90.42224164,cotton,Nematodes,Fenamiphos,Fenamiphos 10% GR,Apply 0.2 gm/L water,16.02,45.26,68.24,1019.17,8.71,30.69,280.6,85.95,1.19,41.0,Adult,96.85,0.03,26.06,46.86,31.98,-0.21,No,Deficient
111,41,18,23.64328417,78.1258666,6.10539819,80.96157332,cotton,Banana Weevil,Spinosad,Spinosad 45% SC,Spray 2 ml/L water,18.17,92.02,8.4,1049.01,9.18,27.91,93.52,20.7,1.84,31.0,Egg,3.02,0.12,59.58,16.14,26.98,0.31,No,Excess
111,53,19,23.96436009,78.02763149,6.419536555,84.63148859,cotton,Brown Planthopper,Fenamiphos,Buprofezin 25% SC,Spray 0.3 ml/L water,18.63,41.25,243.2,1033.19,3.92,21.35,56.38,5.99,4.88,34.0,Larva,19.62,0.6,52.88,24.83,28.12,0.36,No,Deficient
122,48,16,24.65425757,75.6350708,6.307585854,61.82980133,cotton,Brown Planthopper,Thiamethoxam,Malathion 50% EC,Apply 0.2 gm/L water,18.58,48.14,229.49,1046.42,8.32,0.94,22.88,23.35,1.35,4.0,Larva,40.03,0.33,33.14,20.39,26.49,-0.25,No,Optimal
108,46,17,24.3017998,84.87668973,6.93221485,65.0247867,cotton,Stem Borer,Malathion,Carbofuran 3% GR,Spray at 0.4 ml/L water,33.4,65.12,75.86,1012.14,1.89,10.03,203.27,98.98,2.4,12.0,Larva,37.98,0.68,22.15,64.33,14.67,0.41,No,Deficient
132,41,22,24.29144926,81.02453404,7.810865753,90.41694635,cotton,Corn Borer,Spinosad,Carbofuran 3% GR,Spray 0.3 ml/L water,20.19,89.86,173.8,1012.51,3.62,12.52,67.74,2.5,3.63,38.0,Larva,43.16,0.35,51.75,56.48,18.19,-0.2,Yes,Excess
103,42,17,24.29470232,84.61527627,6.527541661,81.05902285,cotton,Corn Borer,Chlorantraniliprole,Fenamiphos 10% GR,Apply 2 gm/plant base,18.2,98.5,220.06,1029.77,5.87,20.5,281.87,31.67,3.62,6.0,Larva,18.85,0.3,37.24,67.83,12.35,-0.56,No,Optimal
133,50,25,25.72180042,81.19666206,7.569454601,99.93100821,cotton,Fruit Fly,Chlorantraniliprole,Carbofuran 3% GR,Use 1 gm/plant base,18.47,71.43,284.96,987.87,5.33,24.3,102.61,37.23,3.72,17.0,Larva,43.86,0.85,29.16,38.73,17.02,-0.36,No,Excess
127,37,18,24.87663664,76.30050373,7.041065585,91.9223468,cotton,Nematodes,Chlorantraniliprole,Carbofuran 3% GR,Spray at 0.4 ml/L water,31.23,55.27,290.13,1014.05,9.18,24.14,109.32,25.67,4.45,14.0,Egg,49.16,0.24,25.47,45.38,19.6,0.88,Yes,Optimal
110,39,25,22.60612115,77.34264002,7.208795456,75.13617229,cotton,Nematodes,Buprofezin,Carbofuran 3% GR,Apply 2 gm/plant base,30.01,57.04,94.65,993.2,4.53,9.43,193.46,34.46,2.04,7.0,Larva,41.64,0.21,24.37,22.01,31.62,-0.17,Yes,Excess
131,38,19,23.86814008,75.68339729,6.814341946,90.4547185,cotton,Fruit Fly,Carbofuran,Fenamiphos 10% GR,Spray 2 ml/L water,24.75,52.78,179.37,1021.19,9.33,34.25,294.47,11.21,2.03,36.0,Adult,44.08,0.96,43.41,29.34,30.94,-0.62,Yes,Optimal
108,38,24,23.41022496,76.43836957,7.442217061,78.82199603,cotton,Corn Borer,Chlorantraniliprole,Chlorantraniliprole 18.5% SC,Apply 0.1 ml/L water,19.11,75.15,246.07,990.77,1.63,10.71,69.94,65.69,4.91,27.0,Larva,18.21,0.57,41.53,38.75,19.77,-0.07,Yes,Optimal
122,40,17,24.96440768,81.31677618,6.854558957,80.03995829,cotton,Fall Armyworm,Fenamiphos,Carbofuran 3% GR,Spray 1.5 ml/L water,24.36,70.78,185.68,1022.98,3.37,22.68,136.02,74.08,2.1,22.0,Adult,43.91,0.71,30.16,34.36,22.98,0.44,No,Excess
111,50,15,25.16820129,80.30351815,7.884550475,84.62419032,cotton,Fall Armyworm,Spinosad,Malathion 50% EC,Apply 0.1 ml/L water,32.43,60.05,19.21,1035.37,5.53,20.84,124.68,24.73,2.26,43.0,Larva,60.81,0.49,40.55,18.97,27.09,0.62,Yes,Excess
140,40,17,22.72767171,77.07598065,6.006085786,77.55176318,cotton,Mango Hopper,Spinosad,Chlorantraniliprole 18.5% SC,Apply 0.2 gm/L water,28.02,97.59,34.57,1038.25,2.63,39.35,23.54,97.66,2.91,14.0,Egg,44.41,0.03,46.41,30.71,33.91,0.38,Yes,Deficient
100,40,20,22.45145981,76.25674874,7.432043735,86.84998693,cotton,Nematodes,Spinosad,Malathion 50% EC,Apply 0.2 gm/L water,19.14,40.32,89.37,982.96,9.8,4.51,73.86,71.75,1.55,43.0,Egg,52.68,0.42,33.24,46.35,21.2,0.79,Yes,Deficient
123,50,16,23.04920461,75.53835214,6.498052108,70.65644296,cotton,Mango Hopper,Carbofuran,Dimethoate 30% EC,Apply 0.2 gm/L water,19.72,48.89,189.44,984.25,10.93,32.83,277.56,26.41,4.56,29.0,Adult,46.55,0.28,44.87,30.39,14.08,-0.11,No,Excess
107,36,21,25.29250148,75.66653335,6.205263534,62.64174227,cotton,Nematodes,Thiamethoxam,Spinosad 45% SC,Apply 0.2 gm/L water,19.29,92.29,289.81,1010.75,4.38,24.05,183.16,85.51,2.26,12.0,Egg,85.16,0.68,23.37,74.36,19.77,0.01,Yes,Optimal
118,50,19,22.95604064,82.33733678,6.360812227,66.48339303,cotton,Fall Armyworm,Thiamethoxam,Carbofuran 3% GR,Spray at 0.4 ml/L water,21.91,43.66,11.01,1035.23,2.09,27.57,6.87,60.03,2.67,4.0,Adult,97.73,0.4,20.25,64.81,12.95,-0.1,Yes,Deficient
103,51,20,22.80213132,84.14668447,7.0466074339999984,91.6389565,cotton,Corn Borer,Malathion,Carbofuran 3% GR,Apply 2 gm/plant base,34.44,84.42,291.16,1017.09,10.56,35.95,254.69,85.48,4.54,47.0,Adult,70.21,0.05,59.38,51.18,17.83,0.29,Yes,Optimal
133,57,19,23.54234715,75.98203329,7.947011366,84.12536744,cotton,Banana Weevil,Carbofuran,Spinosad 45% SC,Apply 0.2 gm/L water,25.12,59.46,282.23,1049.06,9.74,22.65,294.33,42.83,1.34,4.0,Larva,64.63,0.0,45.62,58.67,29.02,-0.57,No,Excess
129,47,20,24.41212325,80.80343786,6.281913857999999,98.60457373,cotton,Mango Hopper,Thiamethoxam,Fenamiphos 10% GR,Spray at 0.4 ml/L water,31.08,76.32,252.16,1033.68,2.26,7.49,114.01,76.95,2.83,11.0,Egg,8.74,0.86,32.3,68.36,28.92,-0.97,No,Excess
116,52,19,22.94276687,75.37170612,6.114525877,67.08022574,cotton,Mango Hopper,Dimethoate,Spinosad 45% SC,Apply 0.2 gm/L water,33.14,86.72,270.53,984.17,1.12,28.95,106.14,61.91,4.94,46.0,Egg,41.25,0.82,39.23,74.34,28.42,0.84,Yes,Optimal
114,40,23,25.53676123,81.13668716,6.7539780610000015,95.4262599,cotton,Nematodes,Chlorantraniliprole,Buprofezin 25% SC,Spray 0.3 ml/L water,21.24,72.47,36.27,1003.75,10.47,30.18,223.24,37.77,1.27,33.0,Adult,37.05,0.3,33.05,14.34,29.34,-0.53,No,Excess
131,60,17,25.32023717,81.79475917,7.4250413160000015,83.46532547,cotton,Fall Armyworm,Spinosad,Fenamiphos 10% GR,Spray 2 ml/L water,32.74,79.42,98.95,1022.9,6.63,4.95,345.02,98.29,0.73,23.0,Egg,8.95,0.76,47.15,25.93,33.37,0.8,Yes,Deficient
107,43,18,22.426733,81.53480799,6.745104394,65.54475812,cotton,Fall Armyworm,Thiamethoxam,Dimethoate 30% EC,Spray 0.3 ml/L water,30.71,44.81,182.77,997.51,1.52,0.51,219.44,32.86,1.25,43.0,Adult,48.11,0.2,48.2,75.74,28.62,-0.84,Yes,Deficient
123,44,21,25.78544484,75.00539324,7.6411165689999985,91.39578861,cotton,Banana Weevil,Thiamethoxam,Buprofezin 25% SC,Spray 1.5 ml/L water,22.26,41.99,214.54,1046.23,9.92,13.13,239.85,19.47,1.0,36.0,Adult,60.62,0.05,53.24,36.35,13.03,-0.47,No,Optimal
112,49,25,25.68959532,77.90621048,6.470135478,66.19426787,cotton,Banana Weevil,Spinosad,Fenamiphos 10% GR,Spray at 0.4 ml/L water,15.69,81.25,282.54,1020.15,9.88,26.63,79.78,14.38,3.17,27.0,Larva,43.49,0.73,20.88,74.32,22.75,0.26,Yes,Deficient
